"","order_id","order_date","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","product_id","cost_price","list_price","quantity","discount_percent","discount","sale_price","profit"
"7258",7258,"2022-04-03","Standard Class","Home Office","United States","Superior","Wisconsin",54880,"Central","Office Supplies","Paper","OFF-PA-10000994",570,630,6,2,12.6,617.4,47.4
"7259",7259,"2023-03-14","Standard Class","Home Office","United States","Superior","Wisconsin",54880,"Central","Office Supplies","Art","OFF-AR-10000940",10,10,5,4,0.4,9.6,-0.4
"7260",7260,"2023-07-14","Standard Class","Home Office","United States","Superior","Wisconsin",54880,"Central","Office Supplies","Paper","OFF-PA-10004888",40,50,7,4,2,48,8
"7261",7261,"2022-12-27","Standard Class","Home Office","United States","Superior","Wisconsin",54880,"Central","Technology","Phones","TEC-PH-10000441",110,130,1,5,6.5,123.5,13.5
"7262",7262,"2023-06-08","Second Class","Corporate","United States","Thousand Oaks","California",91360,"West","Office Supplies","Art","OFF-AR-10001231",10,10,7,4,0.4,9.6,-0.4
"7263",7263,"2022-02-28","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Technology","Phones","TEC-PH-10003988",30,30,5,5,1.5,28.5,-1.5
"7264",7264,"2022-12-09","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Office Supplies","Envelopes","OFF-EN-10003068",30,30,4,5,1.5,28.5,-1.5
"7265",7265,"2023-03-14","Standard Class","Consumer","United States","Springfield","Virginia",22153,"South","Office Supplies","Art","OFF-AR-10004260",150,180,7,2,3.6,176.4,26.4
"7266",7266,"2022-10-18","Second Class","Corporate","United States","Houston","Texas",77095,"Central","Furniture","Chairs","FUR-CH-10001973",150,160,2,4,6.4,153.6,3.6
"7267",7267,"2022-05-26","Same Day","Consumer","United States","Columbia","Tennessee",38401,"South","Office Supplies","Binders","OFF-BI-10002824",10,10,3,2,0.2,9.8,-0.2
"7268",7268,"2023-03-23","Same Day","Consumer","United States","Columbia","Tennessee",38401,"South","Office Supplies","Storage","OFF-ST-10004950",60,70,4,3,2.1,67.9,7.9
"7269",7269,"2023-02-16","Standard Class","Consumer","United States","Concord","North Carolina",28027,"South","Office Supplies","Paper","OFF-PA-10004039",70,90,2,4,3.6,86.4,16.4
"7270",7270,"2022-03-19","Standard Class","Consumer","United States","Concord","North Carolina",28027,"South","Furniture","Furnishings","FUR-FU-10003374",290,320,8,2,6.4,313.6,23.6
"7271",7271,"2022-10-31","Standard Class","Corporate","United States","San Jose","California",95123,"West","Furniture","Bookcases","FUR-BO-10001918",230,270,2,5,13.5,256.5,26.5
"7272",7272,"2023-04-11","Standard Class","Corporate","United States","San Jose","California",95123,"West","Office Supplies","Appliances","OFF-AP-10002287",20,20,4,3,0.6,19.4,-0.6
"7273",7273,"2022-06-17","Standard Class","Corporate","United States","Greensboro","North Carolina",27405,"South","Office Supplies","Supplies","OFF-SU-10004498",20,20,2,4,0.8,19.2,-0.8
"7274",7274,"2023-11-09","Standard Class","Corporate","United States","Greensboro","North Carolina",27405,"South","Office Supplies","Binders","OFF-BI-10002557",0,0,3,5,0,0,0
"7275",7275,"2023-05-16","Standard Class","Home Office","United States","Helena","Montana",59601,"West","Technology","Phones","TEC-PH-10004908",300,340,5,5,17,323,23
"7276",7276,"2022-02-25","Standard Class","Home Office","United States","Helena","Montana",59601,"West","Furniture","Furnishings","FUR-FU-10000794",50,60,7,2,1.2,58.8,8.8
"7277",7277,"2023-05-13","Standard Class","Home Office","United States","Fort Lauderdale","Florida",33311,"South","Technology","Accessories","TEC-AC-10004171",700,800,10,4,32,768,68
"7278",7278,"2022-11-23","First Class","Home Office","United States","San Francisco","California",94110,"West","Technology","Phones","TEC-PH-10002070",30,40,2,3,1.2,38.8,8.8
"7279",7279,"2023-07-13","First Class","Home Office","United States","San Francisco","California",94110,"West","Technology","Accessories","TEC-AC-10003095",370,390,3,2,7.8,382.2,12.2
"7280",7280,"2023-10-25","Same Day","Corporate","United States","Yuma","Arizona",85364,"West","Technology","Accessories","TEC-AC-10003832",170,190,7,4,7.6,182.4,12.4
"7281",7281,"2023-10-11","Standard Class","Consumer","United States","Columbia","Maryland",21044,"East","Office Supplies","Binders","OFF-BI-10003527",2340,2540,2,4,101.6,2438.4,98.4
"7282",7282,"2022-03-15","Standard Class","Home Office","United States","Yuma","Arizona",85364,"West","Technology","Machines","TEC-MA-10001148",560,600,5,3,18,582,22
"7283",7283,"2023-06-18","Standard Class","Consumer","United States","Chicago","Illinois",60653,"Central","Office Supplies","Binders","OFF-BI-10002432",0,0,3,2,0,0,0
"7284",7284,"2022-01-22","Standard Class","Consumer","United States","Cleveland","Ohio",44105,"East","Office Supplies","Art","OFF-AR-10001374",30,30,5,4,1.2,28.8,-1.2
"7285",7285,"2023-07-10","Standard Class","Consumer","United States","Cleveland","Ohio",44105,"East","Furniture","Furnishings","FUR-FU-10000723",70,70,2,2,1.4,68.6,-1.4
"7286",7286,"2023-08-11","Standard Class","Consumer","United States","San Francisco","California",94110,"West","Technology","Accessories","TEC-AC-10003614",50,50,4,3,1.5,48.5,-1.5
"7287",7287,"2023-11-12","Standard Class","Corporate","United States","Oklahoma City","Oklahoma",73120,"Central","Technology","Accessories","TEC-AC-10004877",10,10,1,4,0.4,9.6,-0.4
"7288",7288,"2023-07-03","Standard Class","Corporate","United States","Oklahoma City","Oklahoma",73120,"Central","Furniture","Furnishings","FUR-FU-10004270",50,60,3,2,1.2,58.8,8.8
"7289",7289,"2022-03-09","Standard Class","Corporate","United States","Houston","Texas",77095,"Central","Technology","Machines","TEC-MA-10002210",510,560,3,2,11.2,548.8,38.8
"7290",7290,"2022-09-12","First Class","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Storage","OFF-ST-10000675",290,310,9,2,6.2,303.8,13.8
"7291",7291,"2023-07-04","First Class","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Binders","OFF-BI-10004781",50,50,2,2,1,49,-1
"7292",7292,"2023-12-05","First Class","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Labels","OFF-LA-10004689",30,30,9,3,0.9,29.1,-0.9
"7293",7293,"2022-06-24","Standard Class","Consumer","United States","Nashville","Tennessee",37211,"South","Technology","Machines","TEC-MA-10001856",590,650,2,4,26,624,34
"7294",7294,"2023-04-03","Standard Class","Consumer","United States","Los Angeles","California",90036,"West","Furniture","Furnishings","FUR-FU-10000719",50,60,7,2,1.2,58.8,8.8
"7295",7295,"2022-07-27","Standard Class","Consumer","United States","Bellevue","Washington",98006,"West","Furniture","Furnishings","FUR-FU-10003849",20,20,1,4,0.8,19.2,-0.8
"7296",7296,"2022-06-11","First Class","Consumer","United States","Houston","Texas",77036,"Central","Office Supplies","Art","OFF-AR-10001725",40,40,2,5,2,38,-2
"7297",7297,"2023-07-21","First Class","Consumer","United States","Houston","Texas",77036,"Central","Office Supplies","Fasteners","OFF-FA-10000840",10,10,6,5,0.5,9.5,-0.5
"7298",7298,"2022-11-17","Second Class","Corporate","United States","Philadelphia","Pennsylvania",19143,"East","Office Supplies","Storage","OFF-ST-10000943",80,80,5,2,1.6,78.4,-1.6
"7299",7299,"2022-02-08","First Class","Consumer","United States","Des Plaines","Illinois",60016,"Central","Furniture","Tables","FUR-TA-10002533",230,290,4,5,14.5,275.5,45.5
"7300",7300,"2023-07-13","First Class","Consumer","United States","Des Plaines","Illinois",60016,"Central","Furniture","Furnishings","FUR-FU-10001546",10,10,2,3,0.3,9.7,-0.3
"7301",7301,"2022-05-11","First Class","Consumer","United States","Des Plaines","Illinois",60016,"Central","Furniture","Bookcases","FUR-BO-10003546",370,420,6,3,12.6,407.4,37.4
"7302",7302,"2023-08-11","First Class","Consumer","United States","Des Plaines","Illinois",60016,"Central","Office Supplies","Binders","OFF-BI-10004728",0,0,3,3,0,0,0
"7303",7303,"2022-04-19","First Class","Consumer","United States","Des Plaines","Illinois",60016,"Central","Office Supplies","Storage","OFF-ST-10000025",340,380,5,4,15.2,364.8,24.8
"7304",7304,"2022-01-23","Standard Class","Consumer","United States","Boynton Beach","Florida",33437,"South","Furniture","Chairs","FUR-CH-10003817",80,100,2,3,3,97,17
"7305",7305,"2023-12-27","Standard Class","Consumer","United States","Boynton Beach","Florida",33437,"South","Office Supplies","Paper","OFF-PA-10000289",10,10,2,5,0.5,9.5,-0.5
"7306",7306,"2022-03-21","Standard Class","Consumer","United States","Plano","Texas",75023,"Central","Furniture","Tables","FUR-TA-10001889",720,890,3,5,44.5,845.5,125.5
"7307",7307,"2023-07-24","Second Class","Consumer","United States","San Jose","California",95123,"West","Technology","Accessories","TEC-AC-10002305",60,70,4,4,2.8,67.2,7.2
"7308",7308,"2023-11-07","Second Class","Consumer","United States","San Jose","California",95123,"West","Furniture","Chairs","FUR-CH-10004875",90,110,2,3,3.3,106.7,16.7
"7309",7309,"2022-07-12","Second Class","Consumer","United States","San Jose","California",95123,"West","Office Supplies","Envelopes","OFF-EN-10001434",150,160,3,5,8,152,2
"7310",7310,"2022-07-03","Second Class","Corporate","United States","New York City","New York",10024,"East","Office Supplies","Fasteners","OFF-FA-10004395",10,10,3,5,0.5,9.5,-0.5
"7311",7311,"2022-05-13","Standard Class","Consumer","United States","Detroit","Michigan",48227,"Central","Office Supplies","Binders","OFF-BI-10004632",50,60,5,3,1.8,58.2,8.2
"7312",7312,"2022-12-05","Standard Class","Consumer","United States","Miami","Florida",33178,"South","Office Supplies","Binders","OFF-BI-10000145",0,0,2,4,0,0,0
"7313",7313,"2023-12-31","Standard Class","Consumer","United States","Miami","Florida",33178,"South","Office Supplies","Binders","OFF-BI-10002498",10,10,2,5,0.5,9.5,-0.5
"7314",7314,"2022-02-03","Standard Class","Consumer","United States","Miami","Florida",33178,"South","Office Supplies","Art","OFF-AR-10001761",40,40,8,5,2,38,-2
"7315",7315,"2023-09-21","Standard Class","Home Office","United States","Park Ridge","Illinois",60068,"Central","Technology","Phones","TEC-PH-10001817",270,290,1,5,14.5,275.5,5.5
"7316",7316,"2023-07-16","Second Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Art","OFF-AR-10004456",30,40,3,2,0.8,39.2,9.2
"7317",7317,"2022-03-17","Standard Class","Corporate","United States","New York City","New York",10011,"East","Furniture","Tables","FUR-TA-10001539",110,140,1,4,5.6,134.4,24.4
"7318",7318,"2023-02-14","Standard Class","Corporate","United States","Hillsboro","Oregon",97123,"West","Office Supplies","Paper","OFF-PA-10003205",20,20,3,2,0.4,19.6,-0.4
"7319",7319,"2022-09-12","Standard Class","Corporate","United States","Hillsboro","Oregon",97123,"West","Office Supplies","Binders","OFF-BI-10002813",0,0,7,5,0,0,0
"7320",7320,"2022-11-01","Second Class","Consumer","United States","New York City","New York",10009,"East","Technology","Phones","TEC-PH-10002310",830,980,5,2,19.6,960.4,130.4
"7321",7321,"2022-04-19","Second Class","Consumer","United States","New York City","New York",10009,"East","Furniture","Furnishings","FUR-FU-10003623",130,140,5,4,5.6,134.4,4.4
"7322",7322,"2022-06-06","Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Office Supplies","Paper","OFF-PA-10003424",10,10,3,5,0.5,9.5,-0.5
"7323",7323,"2022-11-15","Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Technology","Accessories","TEC-AC-10004353",90,100,2,2,2,98,8
"7324",7324,"2022-12-09","First Class","Consumer","United States","New York City","New York",10024,"East","Furniture","Furnishings","FUR-FU-10001934",40,40,2,3,1.2,38.8,-1.2
"7325",7325,"2023-06-05","First Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Labels","OFF-LA-10003766",10,10,3,4,0.4,9.6,-0.4
"7326",7326,"2023-10-05","Standard Class","Consumer","United States","Pasco","Washington",99301,"West","Office Supplies","Appliances","OFF-AP-10004540",330,400,5,4,16,384,54
"7327",7327,"2023-03-21","Standard Class","Consumer","United States","Pasco","Washington",99301,"West","Office Supplies","Binders","OFF-BI-10001543",30,30,1,5,1.5,28.5,-1.5
"7328",7328,"2023-08-03","Standard Class","Home Office","United States","Burbank","California",91505,"West","Furniture","Furnishings","FUR-FU-10004597",100,110,2,4,4.4,105.6,5.6
"7329",7329,"2023-05-29","Standard Class","Home Office","United States","Burbank","California",91505,"West","Technology","Machines","TEC-MA-10001148",1110,1280,4,4,51.2,1228.8,118.8
"7330",7330,"2023-06-14","Standard Class","Home Office","United States","Burbank","California",91505,"West","Office Supplies","Storage","OFF-ST-10000078",1540,1860,7,5,93,1767,227
"7331",7331,"2022-09-15","First Class","Corporate","United States","Chicago","Illinois",60623,"Central","Furniture","Furnishings","FUR-FU-10001037",20,20,6,5,1,19,-1
"7332",7332,"2023-05-18","Standard Class","Corporate","United States","Lancaster","Pennsylvania",17602,"East","Technology","Phones","TEC-PH-10001433",50,60,1,4,2.4,57.6,7.6
"7333",7333,"2023-02-01","Standard Class","Corporate","United States","Lancaster","Pennsylvania",17602,"East","Office Supplies","Binders","OFF-BI-10003007",70,80,7,3,2.4,77.6,7.6
"7334",7334,"2023-05-07","Standard Class","Consumer","United States","Tampa","Florida",33614,"South","Furniture","Furnishings","FUR-FU-10001290",60,70,2,4,2.8,67.2,7.2
"7335",7335,"2022-06-01","Standard Class","Consumer","United States","Tampa","Florida",33614,"South","Furniture","Furnishings","FUR-FU-10000087",40,50,3,2,1,49,9
"7336",7336,"2022-01-16","Standard Class","Consumer","United States","New York City","New York",10024,"East","Technology","Accessories","TEC-AC-10002049",790,840,2,2,16.8,823.2,33.2
"7337",7337,"2023-04-03","Standard Class","Consumer","United States","New York City","New York",10024,"East","Furniture","Bookcases","FUR-BO-10002613",400,450,2,5,22.5,427.5,27.5
"7338",7338,"2022-07-17","First Class","Corporate","United States","Los Angeles","California",90045,"West","Office Supplies","Storage","OFF-ST-10004950",20,20,1,3,0.6,19.4,-0.6
"7339",7339,"2023-10-24","Second Class","Corporate","United States","New York City","New York",10035,"East","Furniture","Chairs","FUR-CH-10004875",170,190,3,5,9.5,180.5,10.5
"7340",7340,"2023-06-02","First Class","Corporate","United States","New York City","New York",10009,"East","Office Supplies","Art","OFF-AR-10003190",10,10,2,5,0.5,9.5,-0.5
"7341",7341,"2022-06-24","Standard Class","Consumer","United States","Atlanta","Georgia",30318,"South","Furniture","Chairs","FUR-CH-10000553",60,70,2,5,3.5,66.5,6.5
"7342",7342,"2022-11-16","Standard Class","Consumer","United States","Atlanta","Georgia",30318,"South","Office Supplies","Labels","OFF-LA-10002762",140,160,13,2,3.2,156.8,16.8
"7343",7343,"2023-12-27","Standard Class","Consumer","United States","Atlanta","Georgia",30318,"South","Furniture","Furnishings","FUR-FU-10000719",20,30,3,4,1.2,28.8,8.8
"7344",7344,"2022-05-13","Standard Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Storage","OFF-ST-10000563",180,190,6,4,7.6,182.4,2.4
"7345",7345,"2022-05-02","Standard Class","Corporate","United States","Jacksonville","Florida",32216,"South","Furniture","Tables","FUR-TA-10004289",580,720,6,5,36,684,104
"7346",7346,"2023-07-12","Standard Class","Corporate","United States","Jacksonville","Florida",32216,"South","Technology","Phones","TEC-PH-10003555",60,70,4,5,3.5,66.5,6.5
"7347",7347,"2022-11-13","Standard Class","Corporate","United States","Jacksonville","Florida",32216,"South","Office Supplies","Art","OFF-AR-10001958",10,10,1,5,0.5,9.5,-0.5
"7348",7348,"2022-06-26","Standard Class","Corporate","United States","Jacksonville","Florida",32216,"South","Furniture","Chairs","FUR-CH-10000225",50,60,1,5,3,57,7
"7349",7349,"2022-04-28","Standard Class","Consumer","United States","Houston","Texas",77095,"Central","Office Supplies","Appliances","OFF-AP-10002534",150,180,3,4,7.2,172.8,22.8
"7350",7350,"2022-08-02","Standard Class","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","Office Supplies","Binders","OFF-BI-10000301",40,40,6,3,1.2,38.8,-1.2
"7351",7351,"2022-08-30","Standard Class","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","Office Supplies","Binders","OFF-BI-10003460",20,20,5,5,1,19,-1
"7352",7352,"2022-04-06","Standard Class","Consumer","United States","Modesto","California",95351,"West","Technology","Accessories","TEC-AC-10001772",90,110,7,5,5.5,104.5,14.5
"7353",7353,"2022-09-05","Second Class","Home Office","United States","Lakewood","Ohio",44107,"East","Technology","Phones","TEC-PH-10003505",410,450,8,5,22.5,427.5,17.5
